cve,severity,reward,bug_tracker_ids,bug_tracker_urls,description,reporter,report_date,release_published,release_post_url,fix_commit_urls,fix_cl_urls,fix_subjects
CVE-2021-4061,High,$TBD,1271456,https://issues.chromium.org/issues/1271456,Type Confusion in V8,Paolo Severini,2021-11-18,2021-12-06T13:43:00.004-08:00,https://chromereleases.googleblog.com/2021/12/stable-channel-update-for-desktop.html,https://chromium.googlesource.com/v8/v8/+/9c8741567d29c09133f305e521c076a0b7205d8a | https://chromium.googlesource.com/v8/v8/+/6c62b55fc2ddccc3825e91eb1baebc9ed17cbc5c | https://chromium.googlesource.com/v8/v8/+/be835718714cddfcc832e7cf93a2d15b396014d7 | https://chromium.googlesource.com/v8/v8/+/9324d7fd21278d382dbfe1892f4fbb64241fb9f0 | https://chromium.googlesource.com/v8/v8/+/daf8df62aca44279d7c44a475ccf57fdbad3969b,https://chromium-review.googlesource.com/c/v8/v8/+/3290583 | https://chromium-review.googlesource.com/c/v8/v8/+/3289180 | https://chromium-review.googlesource.com/c/v8/v8/+/3289181 | https://chromium-review.googlesource.com/c/v8/v8/+/3293423 | https://chromium-review.googlesource.com/c/v8/v8/+/3296146,[wasm][turbofan] Disable inlining of JS->Wasm calls by default | Merged: [wasm][turbofan] Disable inlining of JS->Wasm calls by default | Merged: [wasm][turbofan] Disable inlining of JS->Wasm calls by default | [wasm][turbofan] Pass correct instance when inlining JsToWasm wrappers | [wasm][turbofan] Re-add future implication for --turbo-inline-js-wasm-calls
CVE-2021-38007,High,$TBD,1254189,https://issues.chromium.org/issues/1254189,Type Confusion in V8,SGFvamll,2021-09-29,2021-11-15T00:59:00.005-08:00,https://chromereleases.googleblog.com/2021/11/stable-channel-update-for-desktop.html,https://chromium.googlesource.com/v8/v8/+/b65e72c68eaf48640679dc1e7b379e81f999a8f1 | https://chromium.googlesource.com/v8/v8/+/131c0055c9a5e039185d19584b3c95edc3164bee | https://chromium.googlesource.com/v8/v8/+/bdf31d5883607db4377b519d7308fb1e639a0448,https://chromium-review.googlesource.com/c/v8/v8/+/3195874 | https://chromium-review.googlesource.com/c/v8/v8/+/3200079 | https://chromium-review.googlesource.com/c/v8/v8/+/3236989,"[TurboFan] Change representation of NumberConstant in 32-bit arch | Revert ""[TurboFan] Change representation of NumberConstant in 32-bit arch"" | [TurboFan] Do not use NumberConstant as immediate in x86"
CVE-2021-38012,Medium,$15000,1262791,https://issues.chromium.org/issues/1262791,Type Confusion in V8,Yonghwi Jin (@jinmo123),2021-10-24,2021-11-15T00:59:00.005-08:00,https://chromereleases.googleblog.com/2021/11/stable-channel-update-for-desktop.html,https://chromium.googlesource.com/chromium/src/+/26564c88bc9e034cc512afd857cf303193647b9a | https://chromium.googlesource.com/chromium/src/+/f0a63e1f361f2eb8590b35cb960816bc14a994b4 | https://chromium.googlesource.com/chromium/src/+/c707ed61f5519c27ef808897a6d89df99dbbdc2f,https://chromium-review.googlesource.com/c/chromium/src/+/3252171 | https://chromium-review.googlesource.com/c/chromium/src/+/3266824 | https://chromium-review.googlesource.com/c/chromium/src/+/5302867,"Return undefined from UnderlyingSinkBase ""type"" getter | Return undefined from UnderlyingSinkBase ""type"" getter | Reland ""Add Notification actions support for Conversation Notifications"""
CVE-2021-38001,High,$N/A,1260577,https://issues.chromium.org/issues/1260577,Type Confusion in V8,@s0rrymybad of Kunlun Lab via Tianfu Cup,2021-10-16,2021-10-28T14:00:00.003-07:00,https://chromereleases.googleblog.com/2021/10/stable-channel-update-for-desktop_28.html,https://chromium.googlesource.com/v8/v8/+/e4dba97006ca20337deafb85ac00524a94a62fe9 | https://chromium.googlesource.com/v8/v8/+/b52afb1e2b6a3af4fb9c5d89818c21f50bc68225,https://chromium-review.googlesource.com/c/v8/v8/+/3225936 | https://chromium-review.googlesource.com/c/v8/v8/+/3253350,[super ic] Fix receiver vs lookup start object confusion related to module exports | [M90-LTS][super ic] Fix receiver vs lookup start object confusion related to module exports
CVE-2021-38003,High,$N/A,1263462,https://issues.chromium.org/issues/1263462,Inappropriate implementation in V8,Clément Lecigne from Google TAG and Samuel Groß from Google Project Zero,2021-10-26,2021-10-28T14:00:00.003-07:00,https://chromereleases.googleblog.com/2021/10/stable-channel-update-for-desktop_28.html,https://chromium.googlesource.com/v8/v8/+/be55c16e50e714475034b00ed2682f0813794d15 | https://chromium.googlesource.com/v8/v8/+/2f010ece66a39592a790d1a37eee08bc0c65f549 | https://chromium.googlesource.com/v8/v8/+/7ada005dde022748902728896f5daafc861faea0,https://chromium-review.googlesource.com/c/v8/v8/+/3244420 | https://chromium-review.googlesource.com/c/v8/v8/+/3246083 | https://chromium-review.googlesource.com/c/v8/v8/+/3253349,[runtime] Check if we have a pending exception before returning it | [runtime] Check if we have a pending exception before returning it | [M90-LTS][runtime] Check if we have a pending exception before returning it
CVE-2021-37985,High,$5000,1241860,https://issues.chromium.org/issues/1241860,Use after free in V8,Yangkang (@dnpushme) of 360 ATA,2021-08-20,2021-10-19T11:41:00.000-07:00,https://chromereleases.googleblog.com/2021/10/stable-channel-update-for-desktop_19.html,https://chromium.googlesource.com/chromium/src/+/c8abd833c7f03877ae9082afe91db5862558625f | https://chromium.googlesource.com/v8/v8/+/25d5e5081280115348a237add544adfa0f43bc02 | https://chromium.googlesource.com/chromium/src/+/fe81bbc71b9893a4333a92fc82026d90a3b6c5de | https://chromium.googlesource.com/v8/v8/+/7994004493df2c9a24372587312ef6c458c7ed2b | https://chromium.googlesource.com/v8/v8/+/29be6884cb8ac974de67691e35951a827a4bb186 | https://chromium.googlesource.com/chromium/src/+/d3001a648110af5b6816c53498f20e73b0532723 | https://chromium.googlesource.com/chromium/src/+/5c69380bb74de237634211a133393fff9aa9caa0,https://chromium-review.googlesource.com/c/chromium/src/+/3150017 | https://chromium-review.googlesource.com/c/v8/v8/+/3149456 | https://chromium-review.googlesource.com/c/chromium/src/+/3162800 | https://chromium-review.googlesource.com/c/v8/v8/+/3158326 | https://chromium-review.googlesource.com/c/v8/v8/+/3218987 | https://chromium-review.googlesource.com/c/chromium/src/+/3295542 | https://chromium-review.googlesource.com/c/chromium/src/+/3597611,Disable DevTools issues tests | Disable exception metadata | Roll DevTools Frontend from 4064ed6e13c6 to 49c262f1ca3d (13 revisions) | [inspector] Use ephemeron table for exception metadata | Merge: [inspector] Use ephemeron table for exception metadata | Re-enable 4 inspector-protocol tests | Roll DevTools Frontend from 4d8add54bfc8 to 8b58098c83bc (14 revisions)
CVE-2021-37991,Medium,$TBD,1250660,https://issues.chromium.org/issues/1250660,Race in V8,Samuel Groß of Google Project Zero,2021-09-17,2021-10-19T11:41:00.000-07:00,https://chromereleases.googleblog.com/2021/10/stable-channel-update-for-desktop_19.html,https://chromium.googlesource.com/v8/v8/+/8589742831a3c09ac96e1e82bf4d697175f2a351 | https://chromium.googlesource.com/v8/v8/+/2bda4bad3daa20d0b0eb48b65399c2e99e3711a7 | https://chromium.googlesource.com/v8/v8/+/a7a83399b808b4fd61ba99a1a35d3a1284b4e047,https://chromium-review.googlesource.com/c/v8/v8/+/3171154 | https://chromium-review.googlesource.com/c/v8/v8/+/3178967 | https://chromium-review.googlesource.com/c/v8/v8/+/3234494,[compiler] Fix a bug in PropertyCellData::Cache | Merged: [compiler] Fix a bug in PropertyCellData::Cache | [M90-LTS][compiler] Fix a bug in PropertyCellData::Serialize
CVE-2021-37975,High,$TBD,1252918,https://issues.chromium.org/issues/1252918,Use after free in V8,Anonymous,2021-09-24,2021-09-30T12:13:00.002-07:00,https://chromereleases.googleblog.com/2021/09/stable-channel-update-for-desktop_30.html,https://chromium.googlesource.com/v8/v8/+/1054ee7f349d6be22e9518cf9b794b206d0e5818 | https://chromium.googlesource.com/v8/v8/+/5f79f478b5bdd9efabfeafac12ee7181b4b1d0ea | https://chromium.googlesource.com/v8/v8/+/5c4acf2ae64ad4698c0a880c72c8eee9e8c335d1 | https://chromium.googlesource.com/v8/v8/+/e1dc181c2badd91a2e20ffcd8edf5a0c4131211a | https://chromium.googlesource.com/v8/v8/+/ef8c804a4d3b7b4f85fb848d32727851c13646c8 | https://chromium.googlesource.com/v8/v8/+/02fe7beaf04c51b3e7902900f1e648c7a9f4cd8d,https://chromium-review.googlesource.com/c/v8/v8/+/3190100 | https://chromium-review.googlesource.com/c/v8/v8/+/3191394 | https://chromium-review.googlesource.com/c/v8/v8/+/3195062 | https://chromium-review.googlesource.com/c/v8/v8/+/3194321 | https://chromium-review.googlesource.com/c/v8/v8/+/3200290 | https://chromium-review.googlesource.com/c/v8/v8/+/3197714,[heap] Improve ephemeron processing | [heap] Improve ephemeron processing | Merged: [heap] Improve ephemeron processing | Merged: [heap] Improve ephemeron processing | Merged: [heap] Improve ephemeron processing | [M90-LTS][heap] Improve ephemeron processing
CVE-2021-30632,High,$TBD,1247763,https://issues.chromium.org/issues/1247763,Out of bounds write in V8,Anonymous,2021-09-08,2021-09-13T13:23:00.004-07:00,https://chromereleases.googleblog.com/2021/09/stable-channel-update-for-desktop.html,https://chromium.googlesource.com/v8/v8/+/6391d7a58d0c58cd5d096d22453b954b3ecc6fec | https://chromium.googlesource.com/v8/v8/+/fdec800c5d7088ddd66e321e4bcf2f844b5e328f | https://chromium.googlesource.com/v8/v8/+/2d3128a5b6fa1ca04b4ebe4aa37d5f616b8d0518 | https://chromium.googlesource.com/v8/v8/+/db9c2e058b46594ffa101b059dad6d3d53a8aa9f,https://chromium-review.googlesource.com/c/v8/v8/+/3149462 | https://chromium-review.googlesource.com/c/v8/v8/+/3160196 | https://chromium-review.googlesource.com/c/v8/v8/+/3162039 | https://chromium-review.googlesource.com/c/v8/v8/+/3172751,[compiler] Fix a bug in global property access reduction | Merged: [compiler] Fix a bug in global property access reduction | [M90-LTS] [compiler] Fix a bug in global property access reduction | [compiler] Add some regression tests
CVE-2021-30598,High,$21000,1234764,https://issues.chromium.org/issues/1234764,Type Confusion in V8,Manfred Paul,2021-07-30,2021-08-16T18:19:00.000-07:00,https://chromereleases.googleblog.com/2021/08/stable-channel-update-for-desktop.html,https://chromium.googlesource.com/v8/v8/+/ca386a4b383165ccaed628c19a1366a273fa371e | https://chromium.googlesource.com/v8/v8/+/65b20a0e65e1078f5dd230a5203e231bec790ab4 | https://chromium.googlesource.com/v8/v8/+/fe05610f4425d1d79c79c16c68cfd308a115e56c | https://chromium.googlesource.com/v8/v8/+/de534edddbe8e06ba060746375d296956cb40d5d | https://chromium.googlesource.com/v8/v8/+/db9c2e058b46594ffa101b059dad6d3d53a8aa9f,https://chromium-review.googlesource.com/c/v8/v8/+/3067332 | https://chromium-review.googlesource.com/c/v8/v8/+/3067327 | https://chromium-review.googlesource.com/c/v8/v8/+/3099688 | https://chromium-review.googlesource.com/c/v8/v8/+/3099689 | https://chromium-review.googlesource.com/c/v8/v8/+/3172751,[compiler] Fix bug in MachineOperatorReducer::TryMatchWord32Ror | [compiler] Harden JSCallReducer::ReduceArrayIteratorPrototypeNext | [M90-LTS][compiler] Fix bug in MachineOperatorReducer::TryMatchWord32Ror | [M90-LTS][compiler] Harden JSCallReducer::ReduceArrayIteratorPrototypeNext | [compiler] Add some regression tests
CVE-2021-30599,High,$21000,1234770,https://issues.chromium.org/issues/1234770,Type Confusion in V8,Manfred Paul,2021-07-30,2021-08-16T18:19:00.000-07:00,https://chromereleases.googleblog.com/2021/08/stable-channel-update-for-desktop.html,https://chromium.googlesource.com/v8/v8/+/574ca6b71c6160d38b5fcf4b8e133bc7f6ba2387 | https://chromium.googlesource.com/v8/v8/+/a88e1f06e4fb5a3ef3a7c3d4166abd12e6718371 | https://chromium.googlesource.com/v8/v8/+/db9c2e058b46594ffa101b059dad6d3d53a8aa9f,https://chromium-review.googlesource.com/c/v8/v8/+/3068941 | https://chromium-review.googlesource.com/c/v8/v8/+/3099687 | https://chromium-review.googlesource.com/c/v8/v8/+/3172751,[compiler] Fix a bug in MachineOperatorReducer's BitfieldCheck | [M90-LTS][compiler] Fix a bug in MachineOperatorReducer's BitfieldCheck | [compiler] Add some regression tests
CVE-2021-30588,Low,$5000,1195650,https://issues.chromium.org/issues/1195650,Type Confusion in V8,Jose Martinez (tr0y4) from VerSprite Inc.,2021-04-04,2021-07-20T14:27:00.005-07:00,https://chromereleases.googleblog.com/2021/07/stable-channel-update-for-desktop_20.html,https://chromium.googlesource.com/v8/v8/+/01a93417e4f4bdf83a129dfc0a3e3299ca9b0f53,https://chromium-review.googlesource.com/c/v8/v8/+/2831490,[compiler] Aggressively lower pure dead operations to DeadValue
CVE-2021-30541,High,$5000,1214842,https://issues.chromium.org/issues/1214842,Use after free in V8,Richard Wheeldon,2021-05-31,2021-07-15T11:42:00.000-07:00,https://chromereleases.googleblog.com/2021/07/stable-channel-update-for-desktop.html,https://chromium.googlesource.com/v8/v8/+/e76178b896f2f51252c259123e3ec5eb9e81b753 | https://chromium.googlesource.com/v8/v8/+/19bc8e73914d5b95fad302405f108d1c7ed78edd,https://chromium-review.googlesource.com/c/v8/v8/+/2993033 | https://chromium-review.googlesource.com/c/v8/v8/+/3067222,Merged: [JSON] Fix GC issue in BuildJsonObject | [M90-LTS][JSON] Fix GC issue in BuildJsonObject
CVE-2021-30561,High,$TBD,1219630,https://issues.chromium.org/issues/1219630,Type Confusion in V8,Sergei Glazunov of Google Project Zero,2021-06-14,2021-07-15T11:42:00.000-07:00,https://chromereleases.googleblog.com/2021/07/stable-channel-update-for-desktop.html,https://chromium.googlesource.com/v8/v8/+/3c7f274770e90b766ed554a6ca599e70341c9735,https://chromium-review.googlesource.com/c/v8/v8/+/3794525,[runtime] Add runtime checks for name collisions
CVE-2021-30563,High,$TBD,1228407,https://issues.chromium.org/issues/1228407,Type Confusion in V8,Anonymous,2021-07-12,2021-07-15T11:42:00.000-07:00,https://chromereleases.googleblog.com/2021/07/stable-channel-update-for-desktop.html,https://chromium.googlesource.com/v8/v8/+/374354bfe4a30740b96936b33e522d6fcd1cda67 | https://chromium.googlesource.com/v8/v8/+/99bc5881846d01f853e0e70124de408f00d932f3 | https://chromium.googlesource.com/v8/v8/+/0e7f91956cecd8918ba4e8f721a59bae9f339b59 | https://chromium.googlesource.com/v8/v8/+/66d208afeaf10cd8b1dd0fabcc2cc1501a0a40de | https://chromium.googlesource.com/v8/v8/+/40b87a2997685dd1162838e4304ce23a10bd5d92 | https://chromium.googlesource.com/v8/v8/+/db9c2e058b46594ffa101b059dad6d3d53a8aa9f,https://chromium-review.googlesource.com/c/v8/v8/+/3024153 | https://chromium-review.googlesource.com/c/v8/v8/+/3024825 | https://chromium-review.googlesource.com/c/v8/v8/+/3027260 | https://chromium-review.googlesource.com/c/v8/v8/+/3027262 | https://chromium-review.googlesource.com/c/v8/v8/+/3040843 | https://chromium-review.googlesource.com/c/v8/v8/+/3172751,[compiler] Fix a bug in CodeGenerator::AddTranslationForOperand | [compiler] Fix a bug in CodeGenerator::AddTranslationForOperand | Merged: [compiler] Fix a bug in CodeGenerator::AddTranslationForOperand | Merged: [compiler] Fix a bug in CodeGenerator::AddTranslationForOperand | [M90-LTS][compiler] Fix a bug in CodeGenerator::AddTranslationForOperand | [compiler] Add some regression tests
CVE-2021-30551,High,$NA,1216437,https://issues.chromium.org/issues/1216437,Type Confusion in V8,Clement Lecigne of Google's Threat Analysis Group and Sergei Glazunov of Google Project Zero,2021-06-04,2021-06-09T11:41:00.001-07:00,https://chromereleases.googleblog.com/2021/06/stable-channel-update-for-desktop.html,https://chromium.googlesource.com/v8/v8/+/f9857fdf743eeb263aec3944259ad811f564291b | https://chromium.googlesource.com/v8/v8/+/dcfea97b692303536ab52eb250ee82f5b1a0759c | https://chromium.googlesource.com/v8/v8/+/1f5113816c514b45084e0c2f66ca06f030ae09c6 | https://chromium.googlesource.com/v8/v8/+/8f273dedf10011a71964ae8778522de99798e086 | https://chromium.googlesource.com/v8/v8/+/368a20bcd75b5444aa50e387ccdbf3842ae38844 | https://chromium.googlesource.com/v8/v8/+/3c7f274770e90b766ed554a6ca599e70341c9735,https://chromium-review.googlesource.com/c/v8/v8/+/2940889 | https://chromium-review.googlesource.com/c/v8/v8/+/2944934 | https://chromium-review.googlesource.com/c/v8/v8/+/2944937 | https://chromium-review.googlesource.com/c/v8/v8/+/2944891 | https://chromium-review.googlesource.com/c/v8/v8/+/2944895 | https://chromium-review.googlesource.com/c/v8/v8/+/3794525,"[runtime] Fix handling of interceptors | [runtime] Fix handling of interceptors | [runtime] Fix handling of interceptors, pt.2 | [runtime] Fix handling of interceptors, pt.2 | [runtime] Refactor interceptor handling | [runtime] Add runtime checks for name collisions"
CVE-2021-30536,Low,$15000,1194358,https://issues.chromium.org/issues/1194358,Out of bounds read in V8,Chris Salls (@salls),2021-03-31,2021-05-25T12:17:00.006-07:00,https://chromereleases.googleblog.com/2021/05/stable-channel-update-for-desktop_25.html,https://chromium.googlesource.com/v8/v8/+/8809cb11e206bd7b0bea5f36f9a5c7cc401cb65a,https://chromium-review.googlesource.com/c/v8/v8/+/2800111,[builtins][ia32] Create internal frame before throwing StackOverflow
CVE-2021-30513,High,$NA,1200490,https://issues.chromium.org/issues/1200490,Type Confusion in V8,Man Yue Mo of GitHub Security Lab,2021-04-19,2021-05-10T12:28:00.000-07:00,https://chromereleases.googleblog.com/2021/05/stable-channel-update-for-desktop.html,https://chromium.googlesource.com/v8/v8/+/47077d94492cb604e3a7f02c0d7c3c495ff6b713 | https://chromium.googlesource.com/v8/v8/+/32281d6247faaf940de2c49091403e29c9fc8a66 | https://chromium.googlesource.com/v8/v8/+/e4a580c9104e42968e8e13b8c7d933f0b2eda2a3 | https://chromium.googlesource.com/v8/v8/+/e612e723a9c00541d580896eed0f8c593ac931f1 | https://chromium.googlesource.com/v8/v8/+/97ad04543438f7b235b21346fdd198f81028cd5e | https://chromium.googlesource.com/v8/v8/+/d2e8de532c3969b01953f1fd4bbb422f877f586a | https://chromium.googlesource.com/v8/v8/+/928da8091fc9612a22f64015938f692a2bae8bb7,https://chromium-review.googlesource.com/c/v8/v8/+/2840452 | https://chromium-review.googlesource.com/c/v8/v8/+/2843810 | https://chromium-review.googlesource.com/c/v8/v8/+/2843817 | https://chromium-review.googlesource.com/c/v8/v8/+/2850933 | https://chromium-review.googlesource.com/c/v8/v8/+/2850159 | https://chromium-review.googlesource.com/c/v8/v8/+/2883780 | https://chromium-review.googlesource.com/c/v8/v8/+/2939984,"[compiler] Fix more truncation bugs in SimplifiedLowering | Revert ""[compiler] Fix more truncation bugs in SimplifiedLowering"" | Reland ""[compiler] Fix more truncation bugs in SimplifiedLowering"" | Merged: Reland ""[compiler] Fix more truncation bugs in SimplifiedLowering"" | Merged: Reland ""[compiler] Fix more truncation bugs in SimplifiedLowering"" | [M86-LTS]: Reland ""[compiler] Fix more truncation bugs in SimplifiedLowering"" | [compiler] Add a few regression tests"
CVE-2021-30517,High,$TBD,1203122,https://issues.chromium.org/issues/1203122,Type Confusion in V8,laural,2021-04-27,2021-05-10T12:28:00.000-07:00,https://chromereleases.googleblog.com/2021/05/stable-channel-update-for-desktop.html,https://chromium.googlesource.com/v8/v8/+/387c803020c331ea4203c85b3bb6d9d714457375 | https://chromium.googlesource.com/v8/v8/+/d975d62c00cab65041b2e5a3db1ef0e79ffdc4cf | https://chromium.googlesource.com/v8/v8/+/e04c49f5fa4204903c3c6d3a938e017a6ef6ff92 | https://chromium.googlesource.com/v8/v8/+/76adfd1c86e2c6e1e54ad5c23695e9a0089852ea,https://chromium-review.googlesource.com/c/v8/v8/+/2856538 | https://chromium-review.googlesource.com/c/v8/v8/+/2871448 | https://chromium-review.googlesource.com/c/v8/v8/+/2880537 | https://chromium-review.googlesource.com/c/v8/v8/+/3138194,[super IC] Fix a receiver vs lookup start object confusion bug | Merged: [super IC] Fix a receiver vs lookup start object confusion bug | Merged: [super IC] Fix a receiver vs lookup start object confusion bug | [super ic] Add tests for an already fixed security bug
CVE-2021-21227,High,$15000,1199345,https://issues.chromium.org/issues/1199345,Insufficient data validation in V8,Anonymous,2021-04-15,2021-04-26T13:07:00.005-07:00,https://chromereleases.googleblog.com/2021/04/stable-channel-update-for-desktop_26.html,https://chromium.googlesource.com/v8/v8/+/9313c4ce3f32ad81df1c65becccec7e129181ce3 | https://chromium.googlesource.com/v8/v8/+/ab2340a9b99409c94553eea0f79eed0e19903107 | https://chromium.googlesource.com/v8/v8/+/928da8091fc9612a22f64015938f692a2bae8bb7,https://chromium-review.googlesource.com/c/v8/v8/+/2831478 | https://chromium-review.googlesource.com/c/v8/v8/+/2848412 | https://chromium-review.googlesource.com/c/v8/v8/+/2939984,[compiler] Fix a bug in VisitSpeculativeIntegerAdditiveOp | M86-LTS: [compiler] Fix a bug in VisitSpeculativeIntegerAdditiveOp | [compiler] Add a few regression tests
CVE-2021-21230,Medium,$TBD,1198705,https://issues.chromium.org/issues/1198705,Type Confusion in V8,Manfred Paul,2021-04-13,2021-04-26T13:07:00.005-07:00,https://chromereleases.googleblog.com/2021/04/stable-channel-update-for-desktop_26.html,https://chromium.googlesource.com/v8/v8/+/798fbcb0a3e5a292fb775c37c19d9fe73bbac17c | https://chromium.googlesource.com/v8/v8/+/00245033cf756f86cef7e830661810777aaf3476 | https://chromium.googlesource.com/v8/v8/+/928da8091fc9612a22f64015938f692a2bae8bb7,https://chromium-review.googlesource.com/c/v8/v8/+/2835705 | https://chromium-review.googlesource.com/c/v8/v8/+/2850708 | https://chromium-review.googlesource.com/c/v8/v8/+/2939984,[compiler] Fix off-by-one error in kAdditiveSafeInteger | M86-LTS: [compiler] Fix off-by-one error in kAdditiveSafeInteger | [compiler] Add a few regression tests
CVE-2021-21231,Low,$NA,1198696,https://issues.chromium.org/issues/1198696,Insufficient data validation in V8,Sergei Glazunov of Google Project Zero,2021-04-13,2021-04-26T13:07:00.005-07:00,https://chromereleases.googleblog.com/2021/04/stable-channel-update-for-desktop_26.html,https://chromium.googlesource.com/v8/v8/+/d4aafa4022b718596b3deadcc3cdcb9209896154,https://chromium-review.googlesource.com/c/v8/v8/+/2823707,[turbofan] Harden ArrayPrototypePop and ArrayPrototypeShift
CVE-2021-21222,High,$TBD,1194046,https://issues.chromium.org/issues/1194046,Heap buffer overflow in V8,"Guang Gong of Alpha Lab, Qihoo 360",2021-03-30,2021-04-20T12:36:00.001-07:00,https://chromereleases.googleblog.com/2021/04/stable-channel-update-for-desktop_20.html,https://chromium.googlesource.com/chromium/src/+/cea0cb8eee9900308d9b43661e9faca449086940 | https://chromium.googlesource.com/chromium/src/+/66b9ad64f4a4158e847403f974569dc9ef7c50b3 | https://chromium.googlesource.com/chromium/src/+/1028ffc9bd836eadc3fb89c3fb96fec7bd059557,https://chromium-review.googlesource.com/c/chromium/src/+/2807255 | https://chromium-review.googlesource.com/c/chromium/src/+/2827763 | https://chromium-review.googlesource.com/c/chromium/src/+/2838077,[GeneratedCodeCache] Copy large data before hashing and writing | [merge][90][GeneratedCodeCache] Copy large data before hashing and writing | M86-LTS: [GeneratedCodeCache] Copy large data before hashing and writing
CVE-2021-21224,High,$TBD,1195777,https://issues.chromium.org/issues/1195777,Type Confusion in V8,Jose Martinez (tr0y4) from VerSprite Inc.,2021-04-05,2021-04-20T12:36:00.001-07:00,https://chromereleases.googleblog.com/2021/04/stable-channel-update-for-desktop_20.html,https://chromium.googlesource.com/v8/v8/+/fd29e246f65a7cee130e72cd10f618f3b82af232 | https://chromium.googlesource.com/v8/v8/+/bbc59d124ef39ba28061b0f60006f89b21d9d8df,https://chromium-review.googlesource.com/c/v8/v8/+/2817791 | https://chromium-review.googlesource.com/c/v8/v8/+/2838235,[compiler] Fix bug in RepresentationChanger::GetWord32RepresentationFor | M86-LTS: [compiler] Fix bug in RepresentationChanger::GetWord32RepresentationFor
CVE-2021-21225,High,$22000 + $22000,1195977,https://issues.chromium.org/issues/1195977,Out of bounds memory access in V8,Brendon Tiszka (@btiszka) supporting the EFF,2021-04-05,2021-04-20T12:36:00.001-07:00,https://chromereleases.googleblog.com/2021/04/stable-channel-update-for-desktop_20.html,https://chromium.googlesource.com/v8/v8/+/7989e04979c3195e60a6814e8263063eb91f7b47 | https://chromium.googlesource.com/v8/v8/+/8284359ed0607e452a4dda2ce89811fb019b4aaa | https://chromium.googlesource.com/v8/v8/+/5fc035c500bf0d5f42dd5ba837594713cb39ef62 | https://chromium.googlesource.com/v8/v8/+/1e35f647251009019485ddb2b371281b182d04b0 | https://chromium.googlesource.com/v8/v8/+/8ebd894186ed74afb7236ee6981e63e545b26db0 | https://chromium.googlesource.com/v8/v8/+/1decfe647f430a2c59df9b1bb9cec6d7a89a34db,https://chromium-review.googlesource.com/c/v8/v8/+/2810787 | https://chromium-review.googlesource.com/c/v8/v8/+/2819941 | https://chromium-review.googlesource.com/c/v8/v8/+/2821950 | https://chromium-review.googlesource.com/c/v8/v8/+/2821961 | https://chromium-review.googlesource.com/c/v8/v8/+/2823829 | https://chromium-review.googlesource.com/c/v8/v8/+/2919824,[builtins] Fix Array.prototype.concat with @@species | [builtins] Harden Array.prototype.concat. | [builtins] Harden Array.prototype.concat. | [LTS-M86][builtins] Harden Array.prototype.concat. | [LTS-M86][builtins] Fix Array.prototype.concat with @@species | Regression test for http://crbug/1195977
